dataset,task_id,method,snapshot_size,candidate_count,true_source,predicted_source,source_rank,hit_at_1,hit_at_5,mrr,error_hops
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac10,random,109,109,1913,1520,101,0,0,0.009900990099009901,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac10,snapshot_degree,109,109,1913,1761,83,0,0,0.012048192771084338,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac10,snapshot_weighted_degree,109,109,1913,1697,91,0,0,0.01098901098901099,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac10,snapshot_closeness,109,109,1913,1761,83,0,0,0.012048192771084338,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac10,snapshot_betweenness,109,109,1913,1761,69,0,0,0.014492753623188406,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac10,snapshot_center,109,109,1913,1426,78,0,0,0.01282051282051282,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac10,graphsage_lodo,109,109,1913,1761,71,0,0,0.014084507042253521,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac20,random,82,82,1913,1477,17,0,0,0.058823529411764705,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac20,snapshot_degree,82,82,1913,1552,47,0,0,0.02127659574468085,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac20,snapshot_weighted_degree,82,82,1913,1695,61,0,0,0.01639344262295082,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac20,snapshot_closeness,82,82,1913,1552,47,0,0,0.02127659574468085,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac20,snapshot_betweenness,82,82,1913,1552,36,0,0,0.027777777777777776,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac20,snapshot_center,82,82,1913,1437,62,0,0,0.016129032258064516,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac20,graphsage_lodo,82,82,1913,1552,30,0,0,0.03333333333333333,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac30,random,88,88,1913,1708,50,0,0,0.02,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac30,snapshot_degree,88,88,1913,1628,47,0,0,0.02127659574468085,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac30,snapshot_weighted_degree,88,88,1913,1613,63,0,0,0.015873015873015872,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac30,snapshot_closeness,88,88,1913,1628,47,0,0,0.02127659574468085,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac30,snapshot_betweenness,88,88,1913,1613,25,0,0,0.04,1
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac30,snapshot_center,88,88,1913,1426,79,0,0,0.012658227848101266,2
sociopatterns_primary_school,sociopatterns_primary_school_seed23_source1913_frac30,graphsage_lodo,88,88,1913,1761,43,0,0,0.023255813953488372,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac10,random,100,100,1465,1668,51,0,0,0.0196078431372549,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac10,snapshot_degree,100,100,1465,1457,40,0,0,0.025,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac10,snapshot_weighted_degree,100,100,1465,1437,23,0,0,0.043478260869565216,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac10,snapshot_closeness,100,100,1465,1457,40,0,0,0.025,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac10,snapshot_betweenness,100,100,1465,1665,53,0,0,0.018867924528301886,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac10,snapshot_center,100,100,1465,1426,17,0,0,0.058823529411764705,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac10,graphsage_lodo,100,100,1465,1457,41,0,0,0.024390243902439025,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac20,random,98,98,1465,1664,12,0,0,0.08333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac20,snapshot_degree,98,98,1465,1480,36,0,0,0.027777777777777776,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac20,snapshot_weighted_degree,98,98,1465,1437,14,0,0,0.07142857142857142,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac20,snapshot_closeness,98,98,1465,1480,36,0,0,0.027777777777777776,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac20,snapshot_betweenness,98,98,1465,1477,47,0,0,0.02127659574468085,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac20,snapshot_center,98,98,1465,1426,15,0,0,0.06666666666666667,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac20,graphsage_lodo,98,98,1465,1498,37,0,0,0.02702702702702703,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac30,random,116,116,1465,1855,4,0,1,0.25,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac30,snapshot_degree,116,116,1465,1457,60,0,0,0.016666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac30,snapshot_weighted_degree,116,116,1465,1697,26,0,0,0.038461538461538464,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac30,snapshot_closeness,116,116,1465,1457,60,0,0,0.016666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac30,snapshot_betweenness,116,116,1465,1551,62,0,0,0.016129032258064516,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac30,snapshot_center,116,116,1465,1426,13,0,0,0.07692307692307693,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1465_frac30,graphsage_lodo,116,116,1465,1457,60,0,0,0.016666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac10,random,81,81,1471,1673,5,0,1,0.2,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac10,snapshot_degree,81,81,1471,1443,32,0,0,0.03125,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac10,snapshot_weighted_degree,81,81,1471,1563,23,0,0,0.043478260869565216,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac10,snapshot_closeness,81,81,1471,1443,32,0,0,0.03125,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac10,snapshot_betweenness,81,81,1471,1443,41,0,0,0.024390243902439025,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac10,snapshot_center,81,81,1471,1426,19,0,0,0.05263157894736842,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac10,graphsage_lodo,81,81,1471,1443,30,0,0,0.03333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac20,random,97,97,1471,1696,20,0,0,0.05,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac20,snapshot_degree,97,97,1471,1457,43,0,0,0.023255813953488372,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac20,snapshot_weighted_degree,97,97,1471,1563,45,0,0,0.022222222222222223,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac20,snapshot_closeness,97,97,1471,1457,43,0,0,0.023255813953488372,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac20,snapshot_betweenness,97,97,1471,1477,62,0,0,0.016129032258064516,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac20,snapshot_center,97,97,1471,1426,17,0,0,0.058823529411764705,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac20,graphsage_lodo,97,97,1471,1428,33,0,0,0.030303030303030304,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac30,random,111,111,1471,1500,51,0,0,0.0196078431372549,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac30,snapshot_degree,111,111,1471,1457,59,0,0,0.01694915254237288,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac30,snapshot_weighted_degree,111,111,1471,1437,43,0,0,0.023255813953488372,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac30,snapshot_closeness,111,111,1471,1457,59,0,0,0.01694915254237288,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac30,snapshot_betweenness,111,111,1471,1551,71,0,0,0.014084507042253521,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac30,snapshot_center,111,111,1471,1426,16,0,0,0.0625,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1471_frac30,graphsage_lodo,111,111,1471,1780,44,0,0,0.022727272727272728,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac10,random,144,144,1493,1468,83,0,0,0.012048192771084338,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac10,snapshot_degree,144,144,1493,1665,22,0,0,0.045454545454545456,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac10,snapshot_weighted_degree,144,144,1493,1697,46,0,0,0.021739130434782608,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac10,snapshot_closeness,144,144,1493,1665,22,0,0,0.045454545454545456,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac10,snapshot_betweenness,144,144,1493,1552,43,0,0,0.023255813953488372,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac10,snapshot_center,144,144,1493,1426,19,0,0,0.05263157894736842,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac10,graphsage_lodo,144,144,1493,1551,19,0,0,0.05263157894736842,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac20,random,93,93,1493,1482,16,0,0,0.0625,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac20,snapshot_degree,93,93,1493,1457,25,0,0,0.04,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac20,snapshot_weighted_degree,93,93,1493,1698,29,0,0,0.034482758620689655,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac20,snapshot_closeness,93,93,1493,1457,25,0,0,0.04,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac20,snapshot_betweenness,93,93,1493,1457,37,0,0,0.02702702702702703,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac20,snapshot_center,93,93,1493,1426,20,0,0,0.05,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac20,graphsage_lodo,93,93,1493,1730,23,0,0,0.043478260869565216,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac30,random,78,78,1493,1563,9,0,0,0.1111111111111111,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac30,snapshot_degree,78,78,1493,1457,9,0,0,0.1111111111111111,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac30,snapshot_weighted_degree,78,78,1493,1698,12,0,0,0.08333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac30,snapshot_closeness,78,78,1493,1457,9,0,0,0.1111111111111111,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac30,snapshot_betweenness,78,78,1493,1551,14,0,0,0.07142857142857142,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac30,snapshot_center,78,78,1493,1427,15,0,0,0.06666666666666667,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1493_frac30,graphsage_lodo,78,78,1493,1551,19,0,0,0.05263157894736842,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac10,random,51,51,1528,1763,48,0,0,0.020833333333333332,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac10,snapshot_degree,51,51,1528,1532,26,0,0,0.038461538461538464,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac10,snapshot_weighted_degree,51,51,1528,1503,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac10,snapshot_closeness,51,51,1528,1532,26,0,0,0.038461538461538464,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac10,snapshot_betweenness,51,51,1528,1847,31,0,0,0.03225806451612903,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac10,snapshot_center,51,51,1528,1437,12,0,0,0.08333333333333333,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac10,graphsage_lodo,51,51,1528,1665,30,0,0,0.03333333333333333,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac20,random,130,130,1528,1790,7,0,0,0.14285714285714285,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac20,snapshot_degree,130,130,1528,1765,84,0,0,0.011904761904761904,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac20,snapshot_weighted_degree,130,130,1528,1695,53,0,0,0.018867924528301886,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac20,snapshot_closeness,130,130,1528,1765,83,0,0,0.012048192771084338,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac20,snapshot_betweenness,130,130,1528,1551,78,0,0,0.01282051282051282,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac20,snapshot_center,130,130,1528,1426,23,0,0,0.043478260869565216,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac20,graphsage_lodo,130,130,1528,1551,79,0,0,0.012658227848101266,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac30,random,96,96,1528,1503,80,0,0,0.0125,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac30,snapshot_degree,96,96,1528,1533,49,0,0,0.02040816326530612,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac30,snapshot_weighted_degree,96,96,1528,1837,21,0,0,0.047619047619047616,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac30,snapshot_closeness,96,96,1528,1533,49,0,0,0.02040816326530612,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac30,snapshot_betweenness,96,96,1528,1851,55,0,0,0.01818181818181818,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac30,snapshot_center,96,96,1528,1426,16,0,0,0.0625,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1528_frac30,graphsage_lodo,96,96,1528,1730,47,0,0,0.02127659574468085,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac10,random,120,120,1665,1727,33,0,0,0.030303030303030304,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac10,snapshot_degree,120,120,1665,1665,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac10,snapshot_weighted_degree,120,120,1665,1697,3,0,1,0.3333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac10,snapshot_closeness,120,120,1665,1665,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac10,snapshot_betweenness,120,120,1665,1673,3,0,1,0.3333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac10,snapshot_center,120,120,1665,1426,29,0,0,0.034482758620689655,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac10,graphsage_lodo,120,120,1665,1673,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac20,random,174,174,1665,1780,7,0,0,0.14285714285714285,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac20,snapshot_degree,174,174,1665,1665,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac20,snapshot_weighted_degree,174,174,1665,1697,2,0,1,0.5,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac20,snapshot_closeness,174,174,1665,1665,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac20,snapshot_betweenness,174,174,1665,1665,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac20,snapshot_center,174,174,1665,1426,36,0,0,0.027777777777777776,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac20,graphsage_lodo,174,174,1665,1673,7,0,0,0.14285714285714285,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac30,random,152,152,1665,1748,103,0,0,0.009708737864077669,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac30,snapshot_degree,152,152,1665,1665,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac30,snapshot_weighted_degree,152,152,1665,1697,4,0,1,0.25,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac30,snapshot_closeness,152,152,1665,1665,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac30,snapshot_betweenness,152,152,1665,1665,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac30,snapshot_center,152,152,1665,1426,40,0,0,0.025,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1665_frac30,graphsage_lodo,152,152,1665,1780,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac10,random,145,145,1666,1889,38,0,0,0.02631578947368421,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac10,snapshot_degree,145,145,1666,1780,6,0,0,0.16666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac10,snapshot_weighted_degree,145,145,1666,1695,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac10,snapshot_closeness,145,145,1666,1780,6,0,0,0.16666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac10,snapshot_betweenness,145,145,1666,1665,8,0,0,0.125,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac10,snapshot_center,145,145,1666,1428,36,0,0,0.027777777777777776,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac10,graphsage_lodo,145,145,1666,1673,17,0,0,0.058823529411764705,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac20,random,155,155,1666,1579,151,0,0,0.006622516556291391,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac20,snapshot_degree,155,155,1666,1551,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac20,snapshot_weighted_degree,155,155,1666,1665,6,0,0,0.16666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac20,snapshot_closeness,155,155,1666,1551,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac20,snapshot_betweenness,155,155,1666,1551,2,0,1,0.5,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac20,snapshot_center,155,155,1666,1426,50,0,0,0.02,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac20,graphsage_lodo,155,155,1666,1551,13,0,0,0.07692307692307693,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac30,random,136,136,1666,1665,123,0,0,0.008130081300813009,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac30,snapshot_degree,136,136,1666,1665,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac30,snapshot_weighted_degree,136,136,1666,1698,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac30,snapshot_closeness,136,136,1666,1665,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac30,snapshot_betweenness,136,136,1666,1665,7,0,0,0.14285714285714285,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac30,snapshot_center,136,136,1666,1426,39,0,0,0.02564102564102564,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1666_frac30,graphsage_lodo,136,136,1666,1761,20,0,0,0.05,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac10,random,141,141,1684,1427,44,0,0,0.022727272727272728,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac10,snapshot_degree,141,141,1684,1665,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac10,snapshot_weighted_degree,141,141,1684,1695,22,0,0,0.045454545454545456,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac10,snapshot_closeness,141,141,1684,1665,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac10,snapshot_betweenness,141,141,1684,1665,15,0,0,0.06666666666666667,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac10,snapshot_center,141,141,1684,1426,47,0,0,0.02127659574468085,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac10,graphsage_lodo,141,141,1684,1673,8,0,0,0.125,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac20,random,116,116,1684,1833,101,0,0,0.009900990099009901,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac20,snapshot_degree,116,116,1684,1890,8,0,0,0.125,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac20,snapshot_weighted_degree,116,116,1684,1613,13,0,0,0.07692307692307693,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac20,snapshot_closeness,116,116,1684,1890,8,0,0,0.125,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac20,snapshot_betweenness,116,116,1684,1890,6,0,0,0.16666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac20,snapshot_center,116,116,1684,1429,35,0,0,0.02857142857142857,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac20,graphsage_lodo,116,116,1684,1765,14,0,0,0.07142857142857142,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac30,random,143,143,1684,1426,107,0,0,0.009345794392523364,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac30,snapshot_degree,143,143,1684,1665,18,0,0,0.05555555555555555,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac30,snapshot_weighted_degree,143,143,1684,1695,13,0,0,0.07692307692307693,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac30,snapshot_closeness,143,143,1684,1665,18,0,0,0.05555555555555555,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac30,snapshot_betweenness,143,143,1684,1552,16,0,0,0.0625,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac30,snapshot_center,143,143,1684,1426,45,0,0,0.022222222222222223,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1684_frac30,graphsage_lodo,143,143,1684,1673,15,0,0,0.06666666666666667,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac10,random,117,117,1708,1468,101,0,0,0.009900990099009901,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac10,snapshot_degree,117,117,1708,1708,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac10,snapshot_weighted_degree,117,117,1708,1695,7,0,0,0.14285714285714285,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac10,snapshot_closeness,117,117,1708,1708,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac10,snapshot_betweenness,117,117,1708,1708,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac10,snapshot_center,117,117,1708,1477,29,0,0,0.034482758620689655,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac10,graphsage_lodo,117,117,1708,1708,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac20,random,120,120,1708,1780,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac20,snapshot_degree,120,120,1708,1708,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac20,snapshot_weighted_degree,120,120,1708,1697,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac20,snapshot_closeness,120,120,1708,1708,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac20,snapshot_betweenness,120,120,1708,1708,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac20,snapshot_center,120,120,1708,1427,42,0,0,0.023809523809523808,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac20,graphsage_lodo,120,120,1708,1761,2,0,1,0.5,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac30,random,158,158,1708,1431,61,0,0,0.01639344262295082,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac30,snapshot_degree,158,158,1708,1551,4,0,1,0.25,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac30,snapshot_weighted_degree,158,158,1708,1613,21,0,0,0.047619047619047616,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac30,snapshot_closeness,158,158,1708,1551,4,0,1,0.25,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac30,snapshot_betweenness,158,158,1708,1551,2,0,1,0.5,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac30,snapshot_center,158,158,1708,1426,51,0,0,0.0196078431372549,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1708_frac30,graphsage_lodo,158,158,1708,1551,4,0,1,0.25,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac10,random,56,56,1746,1727,17,0,0,0.058823529411764705,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac10,snapshot_degree,56,56,1746,1551,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac10,snapshot_weighted_degree,56,56,1746,1700,30,0,0,0.03333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac10,snapshot_closeness,56,56,1746,1551,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac10,snapshot_betweenness,56,56,1746,1843,3,0,1,0.3333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac10,snapshot_center,56,56,1746,1477,31,0,0,0.03225806451612903,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac10,graphsage_lodo,56,56,1746,1551,19,0,0,0.05263157894736842,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac20,random,62,62,1746,1579,17,0,0,0.058823529411764705,2
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac20,snapshot_degree,62,62,1746,1551,33,0,0,0.030303030303030304,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac20,snapshot_weighted_degree,62,62,1746,1558,33,0,0,0.030303030303030304,1
sociopatterns_primary_school,sociopatterns_primary_school_seed42_source1746_frac20,snapshot_closeness,62,62,1746,1551,33,0,0,0.030303030303030304,1
